cod_tab_preco,nom_tab_preco,ind_ajuste,perc_ajuste,ind_tab_padrao,perc_urgencia,cod_unid_oper,cod_unid_negoc,ind_situacao,cod_tab_desc_progres,ind_aceita_bonus,ind_plano_saude,cod_produto,dat_vigencia,vlr_produto,vlr_prod_urg,vlr_cus_prod,vlr_cus_medio,perc_mrg_lucro,vlr_desc_comis,vlr_desc_apoio,vlr_prod_complementar,vlr_ultima_compra
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,58,2021-06-08,0.0,0.0,45.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5373,2021-04-08,0.0,0.0,0.122,0.087,0.0,0.122,0.0,,0.122
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,7933,2022-03-18,0.0,0.0,79.806,70.039,0.0,79.806,0.0,,79.806
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3118,2021-08-05,0.0,0.0,12.71,11.484,0.0,12.71,0.0,,12.71
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5956,2022-03-01,0.0,0.0,4.507,-62.519,0.0,5.702,0.0,,4.507
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4811,2021-03-08,0.0,0.0,0.288,7.389,0.0,0.0,0.0,,0.288
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9756,2022-10-20,0.0,0.0,34.21,38.893,0.0,36.01,0.0,,34.21
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6660,2022-08-25,0.0,0.0,56.823,7069.057,0.0,568225.0,0.0,,56.823
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4752,2022-05-13,0.0,0.0,0.427,0.365,0.0,0.449,0.0,,0.427
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5637,2021-04-08,0.0,0.0,0.131,0.097,0.0,0.131,0.0,,0.131
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6554,2022-10-20,0.0,0.0,48.004,45.395,0.0,0.0,0.0,,48.004
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6588,2022-08-25,0.0,0.0,29.813,29.813,0.0,0.0,0.0,,29.813
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,60,2021-06-08,0.0,0.0,45.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8712,2021-01-26,0.0,0.0,13.69,12.869,0.0,13.69,0.0,,13.69
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5536,2021-01-18,0.0,0.0,0.46,0.302,0.0,0.46,0.0,,0.46
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6585,2022-08-25,0.0,0.0,10.582,17.61,0.0,0.0,0.0,,10.582
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4257,2022-04-05,0.0,0.0,1.619,0.922,0.0,1.619,0.0,,1.619
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4309,2021-03-08,0.0,0.0,1.692,13418.226,0.0,1.709,0.0,,1.692
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6551,2021-02-01,0.0,0.0,33.49,33.49,0.0,0.0,0.0,,33.49
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9961,2021-07-01,0.0,0.0,38.688,38.688,0.0,38.688,,,38.688
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5995,2021-04-08,0.0,0.0,27.9,27.992,0.0,36.14,0.0,,27.9
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,642,2021-07-21,0.0,0.0,2.502,2.439,0.0,2.502,0.0,,2.502
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5363,2021-03-08,0.0,0.0,0.088,0.078,0.0,0.095,0.0,,0.088
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9719,2021-06-08,0.0,0.0,130.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3004,2022-10-27,0.0,0.0,1.355,1.348,0.0,1.449,0.0,,1.355
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9751,2022-08-24,0.0,0.0,0.0,2871.213,0.0,75.003,0.0,,0.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9890,2021-08-13,0.0,0.0,16.52,22.435,0.0,24.4,,,16.52
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5422,2021-03-08,0.0,0.0,31.76,31.858,0.0,32.84,0.0,,31.76
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9761,2022-03-08,0.0,0.0,20.0,18.839,0.0,20.0,,,20.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6591,2022-06-20,0.0,0.0,92.93,92.93,0.0,92.93,0.0,,92.93
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3783,2022-08-24,0.0,0.0,43.795,43.795,0.0,0.0,0.0,,43.795
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3095,2021-04-09,0.0,0.0,16.68,84.412,0.0,400.32,0.0,,16.68
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5534,2021-03-08,0.0,0.0,0.313,0.149,0.0,0.313,0.0,,0.313
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4308,2022-02-24,0.0,0.0,47.98,38.58,0.0,47.98,0.0,,47.98
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5995,2022-05-11,0.0,0.0,30.05,28.284,0.0,36.14,0.0,,30.05
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4309,2022-08-22,0.0,0.0,5.775,-53.559,0.0,8.386,0.0,,5.775
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,327,2021-06-08,0.0,0.0,0.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5535,2021-03-08,0.0,0.0,0.498,0.419,0.0,0.498,0.0,,0.498
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4290,2021-07-01,0.0,0.0,0.425,0.52,0.0,0.425,0.0,,0.425
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5543,2021-01-18,0.0,0.0,0.286,0.198,0.0,0.286,0.0,,0.286
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5369,2021-01-08,0.0,0.0,0.117,0.082,0.0,0.117,0.0,,0.117
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5568,2021-01-08,0.0,0.0,0.67,0.615,0.0,0.67,0.0,,0.67
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5536,2021-03-08,0.0,0.0,0.359,0.308,0.0,0.46,0.0,,0.359
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4309,2022-06-20,0.0,0.0,2.943,793.507,0.0,8.386,0.0,,2.943
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6582,2021-04-14,0.0,0.0,40.176,8013079.499,0.0,40.75,0.0,,40.176
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2837,2021-07-21,0.0,0.0,48.156,48.156,0.0,48.37,0.0,,48.156
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5637,2022-10-07,0.0,0.0,0.076,0.081,0.0,1.029,0.0,,0.076
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5543,2021-03-08,0.0,0.0,0.243,0.202,0.0,0.286,0.0,,0.243
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8593,2021-08-23,0.0,0.0,32.0,-28.906,0.0,32.0,0.0,,32.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9879,2021-06-08,0.0,0.0,170.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9890,2022-08-18,0.0,0.0,20.131,19.29,0.0,24.4,,,20.131
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5846,2022-02-24,0.0,0.0,5.426,6.225,0.0,15.79,0.0,,5.426
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5569,2021-03-08,0.0,0.0,0.471,0.354,0.0,0.471,0.0,,0.471
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3783,2022-09-30,0.0,0.0,46.1,45.716,0.0,0.0,0.0,,46.1
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5593,2022-05-09,0.0,0.0,1.214,1.234,0.0,1.673,0.0,,1.214
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9890,2022-03-18,0.0,0.0,22.475,22.214,0.0,24.4,,,22.475
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9874,2021-06-08,0.0,0.0,90.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5593,2021-07-01,0.0,0.0,1.296,1.205,0.0,1.673,0.0,,1.296
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,642,2022-09-30,0.0,0.0,2.599,2.562,0.0,2.599,0.0,,2.599
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4840,2021-04-15,0.0,0.0,2.416,0.9,0.0,2.416,0.0,,2.416
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5543,2022-05-09,0.0,0.0,0.273,0.223,0.0,0.302,0.0,,0.273
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9500,2021-01-26,0.0,0.0,17.29,11.335,0.0,17.29,0.0,,17.29
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,642,2021-09-17,0.0,0.0,2.502,2.452,0.0,2.502,0.0,,2.502
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6660,2021-07-22,0.0,0.0,48.846,49.2,0.0,53.093,0.0,,48.846
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5534,2021-04-15,0.0,0.0,0.315,0.164,0.0,0.315,0.0,,0.315
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,325,2021-06-08,0.0,0.0,120.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6552,2021-02-01,0.0,0.0,46.59,44.757,0.0,46.59,0.0,,46.59
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9481,2022-06-17,0.0,0.0,27.039,-3548.856,0.0,27.039,0.0,,27.039
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5373,2022-05-09,0.0,0.0,0.086,0.091,0.0,0.122,0.0,,0.086
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9890,2021-04-15,0.0,0.0,24.173,22.538,0.0,24.4,,,24.173
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5966,2022-10-20,0.0,0.0,1.083,1.011,0.0,1.083,0.0,,1.083
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5600,2022-08-18,0.0,0.0,1.7,1.489,0.0,1.997,0.0,,1.7
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5935,2022-04-03,0.0,0.0,33.53,30.011,0.0,33.53,0.0,,33.53
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9727,2021-06-08,0.0,0.0,150.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,554,2021-03-09,0.0,0.0,84.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4273,2022-04-03,0.0,0.0,33.53,84.38,0.0,33.53,0.0,,33.53
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2824,2022-08-18,0.0,0.0,13.967,1333784.92,0.0,23.198,0.0,,13.967
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4343,2021-07-01,0.0,0.0,0.62,0.607,0.0,0.69,0.0,,0.62
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3004,2021-03-09,0.0,0.0,1.314,1.336,0.0,1.314,0.0,,1.314
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3004,2021-04-15,0.0,0.0,1.314,1.333,0.0,1.314,0.0,,1.314
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9914,2021-01-18,0.0,0.0,94.989,-297875.648,0.0,94.989,0.0,,94.989
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2820,2022-08-18,0.0,0.0,32.15,304.848,0.0,32.15,0.0,,32.15
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5363,2022-05-09,0.0,0.0,0.086,0.085,0.0,0.096,0.0,,0.086
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4823,2021-03-09,0.0,0.0,0.863,1.051,0.0,1.253,0.0,,0.863
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5593,2022-10-07,0.0,0.0,1.2,1.214,0.0,1.673,0.0,,1.2
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9757,2022-06-15,0.0,0.0,61.095,-970.409,0.0,61.095,0.0,,61.095
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5846,2022-08-18,0.0,0.0,3.5,3.991,0.0,15.79,0.0,,3.5
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5534,2022-03-01,0.0,0.0,0.207,0.181,0.0,0.315,0.0,,0.207
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3693,2021-03-10,0.0,0.0,19.152,-6611.425,0.0,19.25,0.0,,19.152
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5846,2021-04-15,0.0,0.0,7.508,-112.261,0.0,15.79,0.0,,7.508
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9725,2021-06-08,0.0,0.0,195.0,,0.0,,,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5534,2022-08-18,0.0,0.0,0.165,0.167,0.0,0.315,0.0,,0.165
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5369,2022-09-16,0.0,0.0,0.077,0.079,0.0,0.124,0.0,,0.077
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5793,2022-06-15,0.0,0.0,0.42,0.419,0.0,0.429,0.0,,0.42
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5467,2022-03-18,0.0,0.0,2.083,1.83,0.0,0.0,0.0,,2.083
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4295,2021-04-15,0.0,0.0,10.894,-33.105,0.0,10.894,0.0,,10.894
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3004,2021-08-16,0.0,0.0,1.314,1.328,0.0,1.314,0.0,,1.314
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9501,2021-01-26,0.0,0.0,22.17,16.838,0.0,22.17,0.0,,22.17
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2824,2021-07-22,0.0,0.0,11.969,-91323.491,0.0,23.198,0.0,,11.969
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9724,2021-06-08,0.0,0.0,195.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5536,2021-04-15,0.0,0.0,0.387,0.314,0.0,0.46,0.0,,0.387
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4697,2021-01-05,0.0,0.0,4.09,4.57,0.0,4.11,0.0,,4.09
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5457,2022-08-18,0.0,0.0,30.17,29.31,0.0,30.17,0.0,,30.17
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5456,2022-08-18,0.0,0.0,30.65,30.819,0.0,32.575,0.0,,30.65
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2032,2021-03-12,0.0,0.0,0.449,0.561,0.0,1.054,0.0,,0.449
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6553,2021-07-01,0.0,0.0,55.24,5.247,0.0,55.51,0.0,,55.24
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2078,2022-10-20,0.0,0.0,0.996,1.379,0.0,9.035,0.0,,0.996
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5593,2021-09-16,0.0,0.0,1.328,1.26,0.0,1.673,0.0,,1.328
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5637,2021-02-05,0.0,0.0,0.109,0.088,0.0,0.109,0.0,,0.109
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4798,2021-03-12,0.0,0.0,3.349,3.258,0.0,3.64,0.0,,3.349
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8733,2022-06-15,0.0,0.0,504.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8594,2021-08-23,0.0,0.0,26.0,23.936,0.0,26.0,0.0,,26.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9722,2021-06-08,0.0,0.0,60.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9756,2022-08-18,0.0,0.0,34.21,652.383,0.0,36.01,0.0,,34.21
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4694,2021-03-12,0.0,0.0,2.787,-6.638,0.0,2.89,0.0,,2.787
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8899,2021-04-20,0.0,0.0,40.98,0.063,0.0,0.0,0.0,,0.02
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2824,2021-01-18,0.0,0.0,23.198,-3504.197,0.0,23.198,0.0,,23.198
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4527,2022-08-18,0.0,0.0,2.345,2.005,0.0,2.345,0.0,,2.345
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4241,2022-04-03,0.0,0.0,28.0,27.94,0.0,0.0,0.0,,28.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5381,2021-03-12,0.0,0.0,2.021,2.337,0.0,0.0,0.0,,2.021
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9756,2021-07-01,0.0,0.0,32.22,103.99,0.0,32.22,0.0,,32.22
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5477,2022-02-24,0.0,0.0,20.2,45.497,0.0,59.114,0.0,,20.2
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4822,2022-08-18,0.0,0.0,0.203,-1.691,0.0,13.749,,,0.203
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4840,2022-05-05,0.0,0.0,0.858,0.876,0.0,2.416,0.0,,0.858
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4798,2021-03-15,0.0,0.0,3.66,3.424,0.0,3.66,0.0,,3.66
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,7548,2022-06-13,0.0,0.0,168.825,133.954,0.0,168.825,0.0,,168.825
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,177,2021-06-08,0.0,0.0,0.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9751,2021-04-22,0.0,0.0,13.424,19.962,0.0,13.424,0.0,,13.424
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4300,2022-08-18,0.0,0.0,4.56,317144.491,0.0,7.193,0.0,,4.56
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5500,2021-07-22,0.0,0.0,7.696,8.203,0.0,8.847,0.0,,7.696
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6553,2021-02-01,0.0,0.0,55.51,25.244,0.0,55.51,0.0,,55.51
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5535,2022-10-07,0.0,0.0,0.51,0.515,0.0,26.513,0.0,,0.51
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6554,2022-09-14,0.0,0.0,96.01,1.042,0.0,0.0,0.0,,96.01
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5544,2022-04-03,0.0,0.0,0.158,0.165,0.0,0.238,0.0,,0.158
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,7933,2021-04-23,0.0,0.0,65.022,66.772,0.0,73.216,0.0,,65.022
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,56,2021-06-08,0.0,0.0,50.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9757,2021-07-01,0.0,0.0,57.55,-135.731,0.0,57.55,0.0,,57.55
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5373,2022-03-01,0.0,0.0,0.09,0.091,0.0,0.122,0.0,,0.09
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,2740,2021-09-08,0.0,0.0,82.617,-152.391,0.0,82.62,0.0,,82.617
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6554,2021-08-17,0.0,0.0,44.5,1.95,0.0,0.0,0.0,,1.95
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5514,2022-04-03,0.0,0.0,0.24,0.242,0.0,0.29,0.0,,0.24
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5477,2021-04-23,0.0,0.0,59.114,59.114,0.0,59.114,0.0,,59.114
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6660,2021-07-01,0.0,0.0,53.093,53.093,0.0,53.093,0.0,,53.093
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5514,2021-07-22,0.0,0.0,0.233,0.233,0.0,0.266,0.0,,0.233
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9958,2021-06-08,0.0,0.0,70.0,,0.0,,,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9481,2021-08-10,0.0,0.0,25.036,-46.624,0.0,25.036,0.0,,25.036
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4241,2022-08-16,0.0,0.0,26.53,26.973,0.0,0.0,0.0,,26.53
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,36,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5543,2021-04-23,0.0,0.0,0.214,0.204,0.0,0.286,0.0,,0.214
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9962,2022-10-17,0.0,0.0,26.0,24.41,0.0,45.0,,,26.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9729,2021-06-08,0.0,0.0,50.0,,0.0,,,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8595,2021-08-23,0.0,0.0,28.0,28.0,0.0,28.0,0.0,,28.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,38,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5378,2022-04-03,0.0,0.0,6.51,8.054,0.0,15.188,0.0,,6.51
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3004,2022-03-15,0.0,0.0,1.449,1.335,0.0,1.449,0.0,,1.449
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5956,2022-08-15,0.0,0.0,5.001,-6.614,0.0,5.702,0.0,,5.001
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9502,2021-01-26,0.0,0.0,26.19,54.176,0.0,26.19,0.0,,26.19
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,46,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9481,2021-07-01,0.0,0.0,25.036,-3.628,0.0,25.036,0.0,,25.036
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,7260,2021-01-18,0.0,0.0,50.212,50.212,0.0,0.0,0.0,,50.212
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5593,2022-08-15,0.0,0.0,1.244,1.236,0.0,1.673,0.0,,1.244
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,3878,2021-06-08,0.0,0.0,120.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,33,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,4343,2021-04-26,0.0,0.0,0.543,0.53,0.0,0.69,0.0,,0.543
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5995,2021-09-15,0.0,0.0,27.9,28.178,0.0,36.14,0.0,,27.9
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5569,2022-08-15,0.0,0.0,0.55,0.481,0.0,0.55,0.0,,0.55
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5500,2022-09-28,0.0,0.0,8.205,8.081,0.0,8.847,0.0,,8.205
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,31,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5543,2021-07-22,0.0,0.0,0.23,0.207,0.0,0.286,0.0,,0.23
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9345,2022-03-08,0.0,0.0,11.267,-5.647,0.0,11.267,0.0,,11.267
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5568,2022-08-15,0.0,0.0,0.524,0.578,0.0,0.67,0.0,,0.524
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9959,2021-04-26,0.0,0.0,21.0,21.0,0.0,0.0,,,21.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,47,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9956,2021-06-08,0.0,0.0,120.0,,0.0,,,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,7933,2022-10-07,0.0,0.0,75.816,74.594,0.0,79.806,0.0,,75.816
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5536,2022-08-15,0.0,0.0,0.336,0.347,0.0,31.757,0.0,,0.336
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5369,2022-04-03,0.0,0.0,0.092,0.091,0.0,0.124,0.0,,0.092
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,6582,2021-02-01,0.0,0.0,40.75,5184947.973,0.0,40.75,0.0,,40.75
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9969,2021-03-18,0.0,0.0,0.0,,0.0,,,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,9960,2021-04-26,0.0,0.0,21.0,21.0,0.0,36.111,,,21.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5535,2022-08-15,0.0,0.0,0.565,0.522,0.0,26.513,0.0,,0.565
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,7933,2021-07-02,0.0,0.0,52.0,64.256,0.0,73.216,0.0,,52.0
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,45,2021-03-18,0.0,0.0,28.0,,0.0,0.0,0.0,,
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,8899,2022-10-05,0.0,0.0,36.874,4732.774,0.0,0.0,0.0,,36.874
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5496,2022-06-10,0.0,0.0,7.9,11.766,0.0,21.12,0.0,,7.9
2,CORTESIA,D,100.0,N,100.0,1,61,A,,N,N,5342,2022-08-15,0.0,0.0,10.507,8.366,0.0,10.507,0.0,,10.507
