cod_tab_preco,nom_tab_preco,ind_ajuste,perc_ajuste,ind_tab_padrao,perc_urgencia,cod_unid_oper,cod_unid_negoc,ind_situacao,cod_tab_desc_progres,ind_aceita_bonus,ind_plano_saude,cod_produto,dat_vigencia,vlr_produto,vlr_prod_urg,vlr_cus_prod,vlr_cus_medio,perc_mrg_lucro,vlr_desc_comis,vlr_desc_apoio,vlr_prod_complementar,vlr_ultima_compra
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,116,2022-09-19,36.0,0.0,30.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,119,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,120,2022-09-19,300.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,122,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,123,2022-09-19,180.0,0.0,105.0,105.0,60.0,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,124,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,126,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,127,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,129,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,131,2022-09-19,48.0,0.0,40.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,136,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,137,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,146,2022-09-19,180.0,0.0,75.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,147,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,148,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,151,2022-09-19,72.0,0.0,0.0,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,152,2022-09-19,20.0,20.0,20.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,153,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,154,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,156,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,160,2022-09-19,48.0,48.0,15.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,162,2022-09-19,36.0,36.0,20.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,165,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,170,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,171,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,172,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,174,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,175,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,176,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,177,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,178,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,179,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,180,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,181,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,182,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,183,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,184,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,185,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,186,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,187,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,188,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,189,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,190,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,198,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,200,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,202,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,208,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,210,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,215,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,217,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,220,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,228,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,229,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,235,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,236,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,239,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,240,2022-09-19,240.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,242,2022-09-19,24.0,24.0,20.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,243,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,244,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,245,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,246,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,249,2022-09-19,108.0,0.0,60.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,250,2022-09-19,30.0,30.0,25.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,252,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,253,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,254,2022-09-19,90.0,0.0,60.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,256,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,257,2022-09-19,108.0,108.0,90.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,258,2022-09-19,270.0,0.0,150.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,259,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,260,2022-09-19,324.0,0.0,120.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,261,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,263,2022-09-19,36.0,36.0,20.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,271,2022-09-19,48.0,48.0,15.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,279,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,280,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,299,2022-09-19,30.0,30.0,8.25,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,300,2022-09-19,60.0,60.0,8.25,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,303,2022-09-19,30.0,30.0,15.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,311,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,312,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,313,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,314,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,315,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,322,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,323,2022-09-19,216.0,0.0,140.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,3819,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,325,2022-09-19,240.0,0.0,180.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,326,2022-09-19,60.0,0.0,10.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,327,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,330,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,331,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,332,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,338,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,341,2022-09-19,132.0,0.0,38.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,361,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,366,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,367,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,368,2022-09-19,60.0,60.0,21.185,12.249,60.0,21.185,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,369,2022-09-19,80.0,80.0,28.0,28.0,60.0,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,370,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,372,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,385,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,396,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,397,2022-09-19,66.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,407,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,414,2022-09-19,18.0,18.0,10.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,416,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,417,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,418,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,419,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,420,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,421,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,423,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,424,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,425,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,426,2022-09-19,114.0,0.0,70.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,427,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,428,2022-09-19,72.0,0.0,45.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,432,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,436,2022-09-19,66.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,437,2022-09-19,36.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,438,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,439,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,441,2022-09-19,270.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,447,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,451,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,458,2022-09-19,264.0,0.0,210.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,461,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,463,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,466,2022-09-19,54.0,54.0,25.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,467,2022-09-19,192.0,0.0,0.0,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,468,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,470,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,471,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,472,2022-09-19,108.0,108.0,65.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,474,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,477,2022-09-19,54.0,54.0,25.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,478,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,479,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,481,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,482,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,488,2022-09-19,180.0,0.0,90.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,489,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,490,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,491,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,492,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,493,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,495,2022-09-19,264.0,0.0,220.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,496,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,497,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,498,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,499,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,500,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,501,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,502,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,503,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,505,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,507,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,508,2022-09-19,264.0,0.0,200.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,510,2022-09-19,96.0,0.0,40.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,512,2022-09-19,250.0,0.0,120.0,120.0,60.0,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,513,2022-09-19,144.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,517,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,518,2022-09-19,,,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,519,2022-09-19,36.0,36.0,20.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,533,2022-09-19,18.0,18.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,535,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,546,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,547,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,549,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,550,2022-09-19,180.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,551,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,552,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,553,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,554,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,555,2022-09-19,120.0,0.0,120.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,559,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,561,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,565,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,566,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,567,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,568,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,569,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,570,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,571,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,572,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,573,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,574,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,575,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,576,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,577,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,582,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,584,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,585,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,591,2022-09-19,96.0,0.0,40.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,593,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,594,2022-09-19,216.0,0.0,210.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,596,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,598,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,599,2022-09-19,,0.0,,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,642,2022-09-19,161.0,0.0,112.15,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,646,2022-09-19,55.0,0.0,29.03,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,650,2022-09-19,43.0,0.0,34.71,34.71,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,760,2022-09-19,37.0,0.0,28.99,,,,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,815,2022-09-19,64.0,0.0,54.52,51.287,,54.52,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1276,2022-09-19,304.0,0.0,317.0,301.0,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1284,2022-09-19,10.0,0.0,8.11,,,,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1295,2022-09-19,6.0,0.0,2.2,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1372,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1394,2022-09-19,18.0,0.0,9.34,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1607,2022-09-19,24.0,0.0,15.28,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1628,2022-09-19,17.0,0.0,13.004,0.0,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1643,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1646,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1686,2022-09-19,19.0,0.0,8.92,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1783,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1812,2022-09-19,15.0,0.0,12.13,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,1942,2022-09-19,50.0,0.0,11.0,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2019,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2022,2022-09-19,0.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2029,2022-09-19,15.0,0.0,35.35,33.516,,35.35,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2174,2022-09-19,54.0,0.0,10.595,,,,,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2237,2022-09-19,12.0,0.0,4.65,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2263,2022-09-19,0.01,0.0,0.01,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2366,2022-09-19,14.0,0.0,0.0,,,0.0,0.0,,
3,VET PARCEIROS,N,0.0,N,0.0,1,26,A,,N,N,2371,2022-09-19,22.0,0.0,0.0,,,0.0,0.0,,
